camera_name	image_name	target_id	x_image	y_image
camera_0	camera_0_ts_1769095521399569445.jpg	399	1813.018555	904.596252
camera_0	camera_0_ts_1769095522400089445.jpg	275	345.856537	667.280762
camera_0	camera_0_ts_1769095522400089445.jpg	303	671.658142	889.845276
camera_0	camera_0_ts_1769095522400089445.jpg	323	904.924255	651.722412
camera_0	camera_0_ts_1769095522400089445.jpg	343	1151.012207	400.998444
camera_0	camera_0_ts_1769095522400089445.jpg	347	1157.365601	650.450623
camera_0	camera_0_ts_1769095522400089445.jpg	363	1403.263794	147.732391
camera_0	camera_0_ts_1769095522400089445.jpg	371	1426.485718	647.883789
camera_0	camera_0_ts_1769095522400089445.jpg	387	1654.143921	147.142105
camera_0	camera_0_ts_1769095522400089445.jpg	389	1680.607666	384.893555
camera_0	camera_0_ts_1769095522400089445.jpg	393	1696.702515	643.951050
camera_0	camera_0_ts_1769095522400089445.jpg	399	1698.000000	904.369812
camera_0	camera_0_ts_1769095522400089445.jpg	411	1881.801636	155.929794
camera_0	camera_0_ts_1769095522900269445.jpg	275	230.411758	665.254456
camera_0	camera_0_ts_1769095522900269445.jpg	291	587.367126	190.358688
camera_0	camera_0_ts_1769095522900269445.jpg	303	577.272522	894.615112
camera_0	camera_0_ts_1769095522900269445.jpg	315	818.764160	176.106064
camera_0	camera_0_ts_1769095522900269445.jpg	323	816.522827	653.201050
camera_0	camera_0_ts_1769095522900269445.jpg	343	1063.831543	405.367859
camera_0	camera_0_ts_1769095522900269445.jpg	347	1067.127075	653.803833
camera_0	camera_0_ts_1769095522900269445.jpg	363	1314.015625	158.779221
camera_0	camera_0_ts_1769095522900269445.jpg	371	1327.366455	652.295837
camera_0	camera_0_ts_1769095522900269445.jpg	387	1562.777344	159.271637
camera_0	camera_0_ts_1769095522900269445.jpg	389	1581.218140	396.057800
camera_0	camera_0_ts_1769095522900269445.jpg	393	1592.823486	650.721924
camera_0	camera_0_ts_1769095522900269445.jpg	399	1593.899170	907.357971
camera_0	camera_0_ts_1769095522900269445.jpg	411	1786.830566	172.186554
camera_0	camera_0_ts_1769095522900269445.jpg	413	1813.090698	400.704254
camera_0	camera_0_ts_1769095522900269445.jpg	417	1827.937256	647.542725
camera_0	camera_0_ts_1769095522900269445.jpg	423	1825.762573	893.444336
camera_0	camera_0_ts_1769095523399849445.jpg	303	475.292999	905.485413
camera_0	camera_0_ts_1769095523399849445.jpg	315	722.101440	168.032837
camera_0	camera_0_ts_1769095523399849445.jpg	323	721.523804	656.171570
camera_0	camera_0_ts_1769095523399849445.jpg	343	971.307495	405.514313
camera_0	camera_0_ts_1769095523399849445.jpg	347	974.599426	654.733887
camera_0	camera_0_ts_1769095523399849445.jpg	363	1218.951172	162.436584
camera_0	camera_0_ts_1769095523399849445.jpg	371	1228.965210	651.678284
camera_0	camera_0_ts_1769095523399849445.jpg	387	1462.849121	165.931564
camera_0	camera_0_ts_1769095523399849445.jpg	389	1475.440552	400.319061
camera_0	camera_0_ts_1769095523399849445.jpg	393	1483.689331	648.787415
camera_0	camera_0_ts_1769095523399849445.jpg	399	1486.506958	897.917175
camera_0	camera_0_ts_1769095523399849445.jpg	411	1683.140259	180.141647
camera_0	camera_0_ts_1769095523399849445.jpg	413	1703.993896	404.921204
camera_0	camera_0_ts_1769095523399849445.jpg	417	1715.634155	644.663025
camera_0	camera_0_ts_1769095523399849445.jpg	423	1714.132324	883.818481
camera_0	camera_0_ts_1769095523900429445.jpg	303	428.836548	952.141357
camera_0	camera_0_ts_1769095523900429445.jpg	315	685.423401	209.118683
camera_0	camera_0_ts_1769095523900429445.jpg	323	679.036865	702.992737
camera_0	camera_0_ts_1769095523900429445.jpg	343	934.317078	452.142517
camera_0	camera_0_ts_1769095523900429445.jpg	347	935.000000	703.609863
camera_0	camera_0_ts_1769095523900429445.jpg	363	1184.315186	211.870026
camera_0	camera_0_ts_1769095523900429445.jpg	371	1190.131714	702.071716
camera_0	camera_0_ts_1769095523900429445.jpg	387	1428.596558	216.909454
camera_0	camera_0_ts_1769095523900429445.jpg	389	1436.637817	452.674225
camera_0	camera_0_ts_1769095523900429445.jpg	393	1442.279297	700.394958
camera_0	camera_0_ts_1769095523900429445.jpg	399	1443.810181	948.807190
camera_0	camera_0_ts_1769095523900429445.jpg	411	1650.622070	230.538071
camera_0	camera_0_ts_1769095523900429445.jpg	413	1666.968628	456.914978
camera_0	camera_0_ts_1769095523900429445.jpg	417	1674.812256	697.074097
camera_0	camera_0_ts_1769095523900429445.jpg	423	1670.699707	934.185913
camera_0	camera_0_ts_1769095524401109445.jpg	219	62.348740	526.952637
camera_0	camera_0_ts_1769095524401109445.jpg	275	136.100479	809.406433
camera_0	camera_0_ts_1769095524401109445.jpg	291	435.384552	262.272888
camera_0	camera_0_ts_1769095524401109445.jpg	303	516.672119	970.470764
camera_0	camera_0_ts_1769095524401109445.jpg	315	676.956726	235.804916
camera_0	camera_0_ts_1769095524401109445.jpg	323	723.104065	729.578430
camera_0	camera_0_ts_1769095524401109445.jpg	343	948.366150	468.400635
camera_0	camera_0_ts_1769095524401109445.jpg	347	967.033875	714.847290
camera_0	camera_0_ts_1769095524401109445.jpg	363	1188.787231	195.676849
camera_0	camera_0_ts_1769095524401109445.jpg	371	1215.191162	697.612122
camera_0	camera_0_ts_1769095524401109445.jpg	387	1445.590576	180.700653
camera_0	camera_0_ts_1769095524401109445.jpg	389	1458.100464	431.454163
camera_0	camera_0_ts_1769095524401109445.jpg	393	1466.177368	680.287476
camera_0	camera_0_ts_1769095524401109445.jpg	399	1469.179321	915.033020
camera_0	camera_0_ts_1769095524401109445.jpg	411	1679.267334	178.378052
camera_0	camera_0_ts_1769095524401109445.jpg	413	1695.225952	418.823730
camera_0	camera_0_ts_1769095524401109445.jpg	417	1700.052246	661.805054
camera_0	camera_0_ts_1769095524401109445.jpg	423	1692.622559	889.662598
camera_0	camera_0_ts_1769095524901149445.jpg	275	220.388321	806.012085
camera_0	camera_0_ts_1769095524901149445.jpg	287	503.743286	63.695862
camera_0	camera_0_ts_1769095524901149445.jpg	291	508.856995	295.777130
camera_0	camera_0_ts_1769095524901149445.jpg	303	558.652588	963.946838
camera_0	camera_0_ts_1769095524901149445.jpg	315	737.419434	280.388275
camera_0	camera_0_ts_1769095524901149445.jpg	323	761.396851	747.546875
camera_0	camera_0_ts_1769095524901149445.jpg	343	984.901489	509.329346
camera_0	camera_0_ts_1769095524901149445.jpg	347	993.210022	744.530762
camera_0	camera_0_ts_1769095524901149445.jpg	363	1227.875366	254.984222
camera_0	camera_0_ts_1769095524901149445.jpg	371	1233.323486	739.758362
camera_0	camera_0_ts_1769095524901149445.jpg	387	1483.190552	245.623520
camera_0	camera_0_ts_1769095524901149445.jpg	389	1484.455078	491.444061
camera_0	camera_0_ts_1769095524901149445.jpg	393	1482.128906	735.057190
camera_0	camera_0_ts_1769095524901149445.jpg	411	1719.078857	247.199081
camera_0	camera_0_ts_1769095524901149445.jpg	413	1723.204834	486.694275
camera_0	camera_0_ts_1769095524901149445.jpg	417	1716.464233	726.039062
camera_0	camera_0_ts_1769095525401169445.jpg	275	229.188828	868.258118
camera_0	camera_0_ts_1769095525401169445.jpg	287	531.770630	135.669342
camera_0	camera_0_ts_1769095525401169445.jpg	291	531.644409	359.716095
camera_0	camera_0_ts_1769095525401169445.jpg	303	558.460938	1023.084839
camera_0	camera_0_ts_1769095525401169445.jpg	311	752.450195	117.761848
camera_0	camera_0_ts_1769095525401169445.jpg	315	757.500916	350.957794
camera_0	camera_0_ts_1769095525401169445.jpg	323	769.113953	806.116516
camera_0	camera_0_ts_1769095525401169445.jpg	335	983.812927	105.271065
camera_0	camera_0_ts_1769095525401169445.jpg	343	994.240601	574.564453
camera_0	camera_0_ts_1769095525401169445.jpg	347	999.347290	805.608887
camera_0	camera_0_ts_1769095525401169445.jpg	359	1223.895020	95.312401
camera_0	camera_0_ts_1769095525401169445.jpg	363	1229.577637	336.171692
camera_0	camera_0_ts_1769095525401169445.jpg	371	1236.276123	802.984497
camera_0	camera_0_ts_1769095525401169445.jpg	383	1460.154419	93.685471
camera_0	camera_0_ts_1769095525401169445.jpg	387	1473.369751	329.863556
camera_0	camera_0_ts_1769095525401169445.jpg	389	1476.956055	563.988586
camera_0	camera_0_ts_1769095525401169445.jpg	393	1478.455688	799.810669
camera_0	camera_0_ts_1769095525401169445.jpg	399	1473.218506	1025.939087
camera_0	camera_0_ts_1769095525401169445.jpg	407	1680.337769	103.990959
camera_0	camera_0_ts_1769095525401169445.jpg	411	1699.976440	330.971313
camera_0	camera_0_ts_1769095525401169445.jpg	413	1706.824951	560.266846
camera_0	camera_0_ts_1769095525401169445.jpg	417	1704.407593	791.754456
camera_0	camera_0_ts_1769095525902009445.jpg	287	537.118530	183.799194
camera_0	camera_0_ts_1769095525902009445.jpg	291	537.885681	396.317474
camera_0	camera_0_ts_1769095525902009445.jpg	303	561.970154	1033.334229
camera_0	camera_0_ts_1769095525902009445.jpg	311	750.009827	172.093781
camera_0	camera_0_ts_1769095525902009445.jpg	315	755.774170	389.487152
camera_0	camera_0_ts_1769095525902009445.jpg	323	767.267212	818.857971
camera_0	camera_0_ts_1769095525902009445.jpg	335	966.706482	165.279770
camera_0	camera_0_ts_1769095525902009445.jpg	343	979.177429	597.944702
camera_0	camera_0_ts_1769095525902009445.jpg	347	986.120667	814.186890
camera_0	camera_0_ts_1769095525902009445.jpg	359	1185.620361	158.938904
camera_0	camera_0_ts_1769095525902009445.jpg	363	1192.884644	378.601471
camera_0	camera_0_ts_1769095525902009445.jpg	371	1205.182495	807.931641
camera_0	camera_0_ts_1769095525902009445.jpg	383	1400.641846	157.116211
camera_0	camera_0_ts_1769095525902009445.jpg	387	1412.406738	373.104706
camera_0	camera_0_ts_1769095525902009445.jpg	389	1418.543213	585.214539
camera_0	camera_0_ts_1769095525902009445.jpg	393	1424.769409	801.426941
camera_0	camera_0_ts_1769095525902009445.jpg	399	1426.135986	1011.507812
camera_0	camera_0_ts_1769095525902009445.jpg	407	1601.780884	164.270538
camera_0	camera_0_ts_1769095525902009445.jpg	411	1619.643188	371.230347
camera_0	camera_0_ts_1769095525902009445.jpg	413	1628.415894	579.832642
camera_0	camera_0_ts_1769095526402649445.jpg	267	332.148285	374.197906
camera_0	camera_0_ts_1769095526402649445.jpg	287	590.453796	229.055222
camera_0	camera_0_ts_1769095526402649445.jpg	303	597.037415	989.622498
camera_0	camera_0_ts_1769095526402649445.jpg	311	781.889648	225.014740
camera_0	camera_0_ts_1769095526402649445.jpg	315	783.918579	416.640320
camera_0	camera_0_ts_1769095526402649445.jpg	323	787.263672	797.500000
camera_0	camera_0_ts_1769095526402649445.jpg	335	973.641174	223.379227
camera_0	camera_0_ts_1769095526402649445.jpg	343	978.498230	604.000000
camera_0	camera_0_ts_1769095526402649445.jpg	347	981.618652	795.761963
camera_0	camera_0_ts_1769095526402649445.jpg	359	1166.130249	221.182846
camera_0	camera_0_ts_1769095526402649445.jpg	363	1169.373535	413.887848
camera_0	camera_0_ts_1769095526402649445.jpg	371	1175.290771	792.460938
camera_0	camera_0_ts_1769095526402649445.jpg	383	1355.769531	221.218872
camera_0	camera_0_ts_1769095526402649445.jpg	387	1361.927734	412.200012
camera_0	camera_0_ts_1769095526402649445.jpg	389	1365.033691	598.938110
camera_0	camera_0_ts_1769095526402649445.jpg	393	1369.003174	789.564026
camera_0	camera_0_ts_1769095526402649445.jpg	399	1370.491699	978.220215
camera_0	camera_0_ts_1769095526402649445.jpg	401	1522.455933	57.276287
camera_0	camera_0_ts_1769095526402649445.jpg	407	1537.788574	226.646301
camera_0	camera_0_ts_1769095526402649445.jpg	411	1548.768066	412.128052
camera_0	camera_0_ts_1769095526402649445.jpg	413	1553.473022	596.606323
camera_0	camera_0_ts_1769095526402649445.jpg	417	1556.128174	784.715698
camera_0	camera_0_ts_1769095526402649445.jpg	423	1552.820068	967.516785
camera_0	camera_0_ts_1769095526905209445.jpg	197	76.981026	307.096558
camera_0	camera_0_ts_1769095526905209445.jpg	267	375.283020	408.444427
camera_0	camera_0_ts_1769095526905209445.jpg	287	608.619141	275.545898
camera_0	camera_0_ts_1769095526905209445.jpg	291	604.843872	447.765442
camera_0	camera_0_ts_1769095526905209445.jpg	303	599.520691	971.366699
camera_0	camera_0_ts_1769095526905209445.jpg	315	781.882324	448.375732
camera_0	camera_0_ts_1769095526905209445.jpg	323	778.899963	795.135864
camera_0	camera_0_ts_1769095526905209445.jpg	335	956.495911	277.489319
camera_0	camera_0_ts_1769095526905209445.jpg	343	956.103027	620.544495
camera_0	camera_0_ts_1769095526905209445.jpg	347	956.429199	795.450989
camera_0	camera_0_ts_1769095526905209445.jpg	359	1129.295776	278.438171
camera_0	camera_0_ts_1769095526905209445.jpg	363	1130.831909	450.949707
camera_0	camera_0_ts_1769095526905209445.jpg	371	1133.126465	794.435181
camera_0	camera_0_ts_1769095526905209445.jpg	383	1300.554565	279.992310
camera_0	camera_0_ts_1769095526905209445.jpg	387	1304.000000	451.949677
camera_0	camera_0_ts_1769095526905209445.jpg	389	1305.827759	620.134644
camera_0	camera_0_ts_1769095526905209445.jpg	393	1308.584961	793.543335
camera_0	camera_0_ts_1769095526905209445.jpg	399	1310.118774	967.318237
camera_0	camera_0_ts_1769095526905209445.jpg	401	1459.040527	127.623199
camera_0	camera_0_ts_1769095526905209445.jpg	407	1468.109985	284.370148
camera_0	camera_0_ts_1769095526905209445.jpg	411	1474.719116	453.176270
camera_0	camera_0_ts_1769095526905209445.jpg	413	1478.003174	620.270264
camera_0	camera_0_ts_1769095526905209445.jpg	417	1481.119385	791.763306
camera_0	camera_0_ts_1769095526905209445.jpg	423	1480.275879	961.723389
camera_0	camera_0_ts_1769095527405849445.jpg	197	318.591034	355.788696
camera_0	camera_0_ts_1769095527405849445.jpg	267	526.411255	428.825226
camera_0	camera_0_ts_1769095527405849445.jpg	287	706.018127	312.919678
camera_0	camera_0_ts_1769095527405849445.jpg	291	701.846497	458.997040
camera_0	camera_0_ts_1769095527405849445.jpg	303	690.017273	897.128113
camera_0	camera_0_ts_1769095527405849445.jpg	311	849.703186	309.452332
camera_0	camera_0_ts_1769095527405849445.jpg	315	845.966614	458.358795
camera_0	camera_0_ts_1769095527405849445.jpg	323	838.461487	755.997803
camera_0	camera_0_ts_1769095527405849445.jpg	335	998.632935	305.934906
camera_0	camera_0_ts_1769095527405849445.jpg	343	992.659790	609.439209
camera_0	camera_0_ts_1769095527405849445.jpg	347	989.767151	763.489258
camera_0	camera_0_ts_1769095527405849445.jpg	359	1155.260498	302.005920
camera_0	camera_0_ts_1769095527405849445.jpg	363	1153.388794	459.196960
camera_0	camera_0_ts_1769095527405849445.jpg	371	1148.415161	769.774597
camera_0	camera_0_ts_1769095527405849445.jpg	383	1318.869995	298.331360
camera_0	camera_0_ts_1769095527405849445.jpg	387	1318.025635	459.304138
camera_0	camera_0_ts_1769095527405849445.jpg	389	1316.118896	615.973389
camera_0	camera_0_ts_1769095527405849445.jpg	393	1314.959351	776.255981
camera_0	camera_0_ts_1769095527405849445.jpg	399	1312.567749	937.168640
camera_0	camera_0_ts_1769095527405849445.jpg	401	1481.705933	146.447327
camera_0	camera_0_ts_1769095527405849445.jpg	407	1487.381226	297.335266
camera_0	camera_0_ts_1769095527405849445.jpg	411	1489.663818	459.479279
camera_0	camera_0_ts_1769095527405849445.jpg	413	1488.834473	619.263489
camera_0	camera_0_ts_1769095527405849445.jpg	417	1487.429077	782.880676
camera_0	camera_0_ts_1769095527405849445.jpg	423	1482.861450	944.000000
camera_0	camera_0_ts_1769095527906009445.jpg	197	444.508606	413.955170
camera_0	camera_0_ts_1769095527906009445.jpg	221	162.568390	891.941345
camera_0	camera_0_ts_1769095527906009445.jpg	243	438.033600	613.115356
camera_0	camera_0_ts_1769095527906009445.jpg	267	609.125916	466.415192
camera_0	camera_0_ts_1769095527906009445.jpg	275	600.419800	766.032837
camera_0	camera_0_ts_1769095527906009445.jpg	287	758.699585	355.934875
camera_0	camera_0_ts_1769095527906009445.jpg	291	756.914185	486.077271
camera_0	camera_0_ts_1769095527906009445.jpg	303	752.701355	879.958801
camera_0	camera_0_ts_1769095527906009445.jpg	315	884.391663	481.383209
camera_0	camera_0_ts_1769095527906009445.jpg	323	882.419373	751.944275
camera_0	camera_0_ts_1769095527906009445.jpg	335	1020.133179	338.038574
camera_0	camera_0_ts_1769095527906009445.jpg	343	1020.268921	616.298462
camera_0	camera_0_ts_1769095527906009445.jpg	347	1020.710205	757.781067
camera_0	camera_0_ts_1769095527906009445.jpg	359	1165.667725	328.397522
camera_0	camera_0_ts_1769095527906009445.jpg	363	1166.801270	473.542297
camera_0	camera_0_ts_1769095527906009445.jpg	371	1168.384155	763.008850
camera_0	camera_0_ts_1769095527906009445.jpg	383	1321.163086	317.852386
camera_0	camera_0_ts_1769095527906009445.jpg	387	1324.012573	468.785645
camera_0	camera_0_ts_1769095527906009445.jpg	389	1325.591064	616.502930
camera_0	camera_0_ts_1769095527906009445.jpg	393	1327.991577	768.745544
camera_0	camera_0_ts_1769095527906009445.jpg	399	1329.871216	921.086548
camera_0	camera_0_ts_1769095527906009445.jpg	401	1478.029419	164.630173
camera_0	camera_0_ts_1769095527906009445.jpg	407	1486.530762	308.987793
camera_0	camera_0_ts_1769095527906009445.jpg	411	1492.511719	463.789551
camera_0	camera_0_ts_1769095527906009445.jpg	413	1495.491577	616.854614
camera_0	camera_0_ts_1769095527906009445.jpg	417	1498.402588	774.044739
camera_0	camera_0_ts_1769095527906009445.jpg	423	1497.899048	929.500000
camera_0	camera_0_ts_1769095528405689445.jpg	197	366.716248	823.374084
camera_0	camera_0_ts_1769095528405689445.jpg	243	570.956970	601.196899
camera_0	camera_0_ts_1769095528405689445.jpg	287	824.902100	371.058838
camera_0	camera_0_ts_1769095528405689445.jpg	291	823.733398	488.759003
camera_0	camera_0_ts_1769095528405689445.jpg	303	821.486328	841.573730
camera_0	camera_0_ts_1769095528405689445.jpg	311	938.382751	360.169434
camera_0	camera_0_ts_1769095528405689445.jpg	315	937.876038	483.118408
camera_0	camera_0_ts_1769095528405689445.jpg	323	936.297363	728.986877
camera_0	camera_0_ts_1769095528405689445.jpg	335	1061.823486	348.776459
camera_0	camera_0_ts_1769095528405689445.jpg	343	1062.459351	605.523865
camera_0	camera_0_ts_1769095528405689445.jpg	359	1198.784180	335.918640
camera_0	camera_0_ts_1769095528405689445.jpg	363	1199.461426	472.254425
camera_0	camera_0_ts_1769095528405689445.jpg	371	1200.270264	741.740662
camera_0	camera_0_ts_1769095528405689445.jpg	383	1349.414185	321.790466
camera_0	camera_0_ts_1769095528405689445.jpg	387	1351.574341	465.703979
camera_0	camera_0_ts_1769095528405689445.jpg	389	1352.347900	605.449036
camera_0	camera_0_ts_1769095528405689445.jpg	393	1353.906006	748.981689
camera_0	camera_0_ts_1769095528405689445.jpg	399	1354.361328	892.562866
camera_0	camera_0_ts_1769095528405689445.jpg	401	1505.335205	169.383255
camera_0	camera_0_ts_1769095528405689445.jpg	407	1513.011475	308.732971
camera_0	camera_0_ts_1769095528405689445.jpg	413	1520.420776	605.757385
camera_0	camera_0_ts_1769095528405689445.jpg	417	1521.902466	756.314148
camera_0	camera_0_ts_1769095528405689445.jpg	423	1520.009888	905.000183
camera_0	camera_0_ts_1769095528905849445.jpg	129	293.517700	1070.041870
camera_0	camera_0_ts_1769095528905849445.jpg	141	292.311768	325.698853
camera_0	camera_0_ts_1769095528905849445.jpg	219	538.873962	585.404114
camera_0	camera_0_ts_1769095528905849445.jpg	243	686.828796	591.054688
camera_0	camera_0_ts_1769095528905849445.jpg	245	684.597778	733.062439
camera_0	camera_0_ts_1769095528905849445.jpg	287	897.695862	381.958588
camera_0	camera_0_ts_1769095528905849445.jpg	291	895.636963	489.662140
camera_0	camera_0_ts_1769095528905849445.jpg	303	891.041992	809.934937
camera_0	camera_0_ts_1769095528905849445.jpg	311	1001.200439	369.888214
camera_0	camera_0_ts_1769095528905849445.jpg	323	995.846802	711.375977
camera_0	camera_0_ts_1769095528905849445.jpg	335	1117.489624	356.901825
camera_0	camera_0_ts_1769095528905849445.jpg	343	1114.419800	599.467407
camera_0	camera_0_ts_1769095528905849445.jpg	347	1112.509644	721.094360
camera_0	camera_0_ts_1769095528905849445.jpg	359	1250.575684	341.390533
camera_0	camera_0_ts_1769095528905849445.jpg	363	1249.227905	473.360962
camera_0	camera_0_ts_1769095528905849445.jpg	371	1245.249146	730.774780
camera_0	camera_0_ts_1769095528905849445.jpg	383	1403.000000	324.331360
camera_0	camera_0_ts_1769095528905849445.jpg	387	1402.571411	465.875732
camera_0	camera_0_ts_1769095528905849445.jpg	389	1400.482178	603.077087
camera_0	camera_0_ts_1769095528905849445.jpg	393	1398.516846	743.020691
camera_0	camera_0_ts_1769095528905849445.jpg	399	1395.591187	881.080933
camera_0	camera_0_ts_1769095528905849445.jpg	401	1567.380127	168.933243
camera_0	camera_0_ts_1769095528905849445.jpg	407	1572.955078	309.237549
camera_0	camera_0_ts_1769095528905849445.jpg	417	1571.658936	754.918152
camera_0	camera_0_ts_1769095528905849445.jpg	423	1564.746338	901.434265
camera_0	camera_0_ts_1769095529406489445.jpg	197	518.436279	781.598816
camera_0	camera_0_ts_1769095529406489445.jpg	219	709.065369	598.632751
camera_0	camera_0_ts_1769095529406489445.jpg	243	821.642761	604.654114
camera_0	camera_0_ts_1769095529406489445.jpg	245	816.710571	727.951416
camera_0	camera_0_ts_1769095529406489445.jpg	287	1010.683350	412.589691
camera_0	camera_0_ts_1769095529406489445.jpg	291	1007.285706	512.662720
camera_0	camera_0_ts_1769095529406489445.jpg	303	996.981018	814.184875
camera_0	camera_0_ts_1769095529406489445.jpg	311	1107.958618	396.699707
camera_0	camera_0_ts_1769095529406489445.jpg	335	1224.159668	378.000000
camera_0	camera_0_ts_1769095529406489445.jpg	343	1218.162354	618.950745
camera_0	camera_0_ts_1769095529406489445.jpg	347	1214.977295	741.530151
camera_0	camera_0_ts_1769095529406489445.jpg	359	1367.947021	354.280853
camera_0	camera_0_ts_1769095529406489445.jpg	371	1360.433472	760.149658
camera_0	camera_0_ts_1769095529406489445.jpg	383	1542.485474	327.512482
camera_0	camera_0_ts_1769095529406489445.jpg	399	1533.668823	935.058105
camera_0	camera_0_ts_1769095529406489445.jpg	423	1737.705933	972.323547
camera_0	camera_0_ts_1769095529906649445.jpg	169	514.927551	594.518311
camera_0	camera_0_ts_1769095529906649445.jpg	175	507.676147	787.619385
camera_0	camera_0_ts_1769095529906649445.jpg	189	721.878479	447.846649
camera_0	camera_0_ts_1769095529906649445.jpg	195	715.016785	602.479309
camera_0	camera_0_ts_1769095529906649445.jpg	215	857.162659	478.300232
camera_0	camera_0_ts_1769095529906649445.jpg	219	851.691650	607.828857
camera_0	camera_0_ts_1769095529906649445.jpg	221	847.183105	739.011902
camera_0	camera_0_ts_1769095529906649445.jpg	237	950.985657	498.644379
camera_0	camera_0_ts_1769095529906649445.jpg	243	947.909241	611.582947
camera_0	camera_0_ts_1769095529906649445.jpg	245	944.989319	725.087769
camera_0	camera_0_ts_1769095529906649445.jpg	287	1124.360107	421.414612
camera_0	camera_0_ts_1769095529906649445.jpg	291	1122.752441	519.287781
camera_0	camera_0_ts_1769095529906649445.jpg	303	1117.000000	814.224854
camera_0	camera_0_ts_1769095529906649445.jpg	311	1223.117676	398.500000
camera_0	camera_0_ts_1769095529906649445.jpg	323	1217.877930	730.363403
camera_0	camera_0_ts_1769095529906649445.jpg	343	1347.426636	621.747681
camera_0	camera_0_ts_1769095529906649445.jpg	347	1346.337402	749.383179
camera_0	camera_0_ts_1769095529906649445.jpg	359	1514.223633	333.510681
camera_0	camera_0_ts_1769095529906649445.jpg	399	1719.825073	971.488831
camera_0	camera_0_ts_1769095530406809445.jpg	135	547.574402	53.016457
camera_0	camera_0_ts_1769095530406809445.jpg	141	523.626038	406.391266
camera_0	camera_0_ts_1769095530406809445.jpg	147	1357.801758	381.759827
camera_0	camera_0_ts_1769095530406809445.jpg	149	512.093689	779.249451
camera_0	camera_0_ts_1769095530406809445.jpg	165	725.091858	439.891724
camera_0	camera_0_ts_1769095530406809445.jpg	169	719.991272	597.362000
camera_0	camera_0_ts_1769095530406809445.jpg	175	717.359009	756.440369
camera_0	camera_0_ts_1769095530406809445.jpg	189	872.871155	465.346710
camera_0	camera_0_ts_1769095530406809445.jpg	197	867.529053	738.903564
camera_0	camera_0_ts_1769095530406809445.jpg	215	987.898987	484.811340
camera_0	camera_0_ts_1769095530406809445.jpg	219	985.110535	605.158447
camera_0	camera_0_ts_1769095530406809445.jpg	221	982.680664	725.390503
camera_0	camera_0_ts_1769095530406809445.jpg	225	979.123718	847.970703
camera_0	camera_0_ts_1769095530406809445.jpg	237	1074.151245	499.603546
camera_0	camera_0_ts_1769095530406809445.jpg	243	1073.296753	607.691406
camera_0	camera_0_ts_1769095530406809445.jpg	245	1071.845459	715.445557
camera_0	camera_0_ts_1769095530406809445.jpg	287	1248.250610	412.169434
camera_0	camera_0_ts_1769095530406809445.jpg	291	1248.021729	512.013611
camera_0	camera_0_ts_1769095530406809445.jpg	323	1356.789917	726.994080
camera_0	camera_0_ts_1769095530406809445.jpg	343	1505.736206	612.089478
camera_0	camera_0_ts_1769095530406809445.jpg	347	1505.683594	748.362671
camera_0	camera_0_ts_1769095530906489445.jpg	141	728.105164	427.243896
camera_0	camera_0_ts_1769095530906489445.jpg	149	724.693298	728.028076
camera_0	camera_0_ts_1769095530906489445.jpg	153	723.244873	878.403992
camera_0	camera_0_ts_1769095530906489445.jpg	163	880.532776	306.642029
camera_0	camera_0_ts_1769095530906489445.jpg	165	878.177979	445.748962
camera_0	camera_0_ts_1769095530906489445.jpg	169	875.708984	581.903076
camera_0	camera_0_ts_1769095530906489445.jpg	175	875.092407	717.830811
camera_0	camera_0_ts_1769095530906489445.jpg	177	873.131836	853.669250
camera_0	camera_0_ts_1769095530906489445.jpg	187	1004.781433	334.793701
camera_0	camera_0_ts_1769095530906489445.jpg	189	1002.802979	460.709290
camera_0	camera_0_ts_1769095530906489445.jpg	195	1000.721863	585.140869
camera_0	camera_0_ts_1769095530906489445.jpg	197	999.125488	708.793884
camera_0	camera_0_ts_1769095530906489445.jpg	201	996.942627	832.645874
camera_0	camera_0_ts_1769095530906489445.jpg	209	1110.455811	358.424744
camera_0	camera_0_ts_1769095530906489445.jpg	215	1108.148926	474.115387
camera_0	camera_0_ts_1769095530906489445.jpg	219	1105.772705	587.716309
camera_0	camera_0_ts_1769095530906489445.jpg	221	1103.166748	700.894165
camera_0	camera_0_ts_1769095530906489445.jpg	235	1194.741333	377.762085
camera_0	camera_0_ts_1769095530906489445.jpg	237	1192.597534	485.100586
camera_0	camera_0_ts_1769095530906489445.jpg	263	1381.844971	386.285736
camera_0	camera_0_ts_1769095530906489445.jpg	267	1271.921509	494.055695
camera_0	camera_0_ts_1769095530906489445.jpg	323	1500.635376	713.284363
camera_0	camera_0_ts_1769095530906489445.jpg	343	1670.666382	593.435669
camera_0	camera_0_ts_1769095531406649445.jpg	135	830.882141	179.688904
camera_0	camera_0_ts_1769095531406649445.jpg	139	827.202759	315.757355
camera_0	camera_0_ts_1769095531406649445.jpg	141	823.764465	453.415436
camera_0	camera_0_ts_1769095531406649445.jpg	147	819.599976	589.100586
camera_0	camera_0_ts_1769095531406649445.jpg	149	817.337585	724.678284
camera_0	camera_0_ts_1769095531406649445.jpg	153	814.458008	860.331360
camera_0	camera_0_ts_1769095531406649445.jpg	159	964.562012	209.810837
camera_0	camera_0_ts_1769095531406649445.jpg	163	960.640198	337.063263
camera_0	camera_0_ts_1769095531406649445.jpg	165	957.204773	465.883270
